uid,latitude,longitude,date,split
aqox,38.37611,-97.07583,20/06/2016,train
aqpf,35.68093099,-79.21013803,14/02/2017,train
aqqb,37.4125,-120.759,29/01/2021,train
aqqd,36.432,-79.07404653,18/09/2014,test
aqqh,39.93591,-77.44946,07/10/2020,train
aqqs,37.4271,-120.674,10/12/2013,train
aqqv,35.63073569,-79.30337036,06/08/2015,train
aqrc,35.68843633,-79.19619768,13/08/2020,train
aqri,41.33692,-75.88528,10/05/2018,train
aqrr,42.733333,-87.416667,26/03/2017,train
aqsg,42.60619,-83.53376,08/06/2017,train
aqta,35.89250603,-79.01787748,12/07/2021,train
aqte,40.40194,-76.05892,29/09/2021,train
aqtk,47.91117,-90.48658,15/08/2017,test
aqtr,35.79,-79.03222545,11/03/2020,train
aqut,42.027378,-78.967089,20/08/2019,train
aqve,35.6999871,-79.17474337,18/09/2013,train
aqvn,47.165333,-89.656667,17/04/2013,test
aqwz,38.81808029,-95.64281938,08/07/2019,test
aqxo,35.69083165,-79.19174863,15/01/2019,train
aqyb,34.965,-79.0834884,16/08/2016,test
aqyz,41.3728,-72.3188,02/07/2019,test
aqzg,35.62591843,-79.31231789,24/05/2016,train
arcd,35.794,-79.0185817,24/05/2016,train
arck,43.6314,-76.2897,15/08/2018,test
ardi,40.38382,-76.0402,22/07/2019,train
argk,37.4271,-120.674,10/06/2014,train
argt,37.4542,-120.608,08/05/2018,train
arjl,38.785,-121.653,21/03/2017,train
arka,35.88011442,-78.9187013,09/09/2015,train
arkx,43.6916,-109.99787,22/09/2020,train
arlq,36.3247,-119.079,19/06/2013,test
armb,35.69163009,-79.19026561,11/07/2018,train
armw,34.16522,-79.12095929,30/07/2019,test
arnp,35.66450973,-79.24063875,13/06/2018,train
aroo,35.88231944,-78.93634919,20/09/2016,train
aros,36.54,-79.06504956,19/06/2019,test
arpl,38.2996,-121.383,23/01/2018,train
arqh,36.16,-79.10009819,24/08/2020,train
arqj,35.87,-79.08660274,19/09/2017,train
arqn,36.17,-79.05185071,17/05/2018,train
arro,35.75,-78.82,24/09/2020,train
artb,41.69747,-80.106079,15/06/2016,test
artv,35.63864025,-79.28868849,06/05/2015,train
arur,36.15,-79.10607969,18/06/2020,train
arus,35.88784753,-78.98059321,16/05/2019,train
arwu,38.1526,-121.501,18/07/2017,train
arwv,37.8717,-121.526,17/07/2018,train
arxu,39.79722,-76.04278,07/08/2019,train
aryw,35.66070383,-79.24770779,10/06/2020,train
asat,36.6096,-121.561,28/12/2021,test
asau,35.976,-78.75191629,01/12/2015,train
asbi,35.86163571,-78.770807,15/01/2014,train
ascv,35.794,-79.004,12/02/2013,train
ascy,35.63789504,-79.29007264,22/06/2015,train
ascz,41.3225,-80.344141,29/07/2020,test
asdo,44.877646,-93.557842,23/09/2013,train
asdr,36.4432,-120.302,17/01/2019,test
aseg,36.04,-79.08808575,03/05/2018,train
aseq,37.5368,-121.049,13/08/2019,train
asge,35.34306,-103.44917,28/07/2015,test
asgj,38.36472,-97.10194,31/07/2017,train
asgp,41.841242,-78.994719,25/09/2019,train
asgu,37.2639,-120.906,21/05/2020,train
asgy,41.035813,-80.536034,06/11/2019,test
asgz,37.4271,-120.674,09/09/2014,train
ashi,35.794,-79.01685151,12/11/2015,train
ashp,38.0601,-121.499,16/07/2013,train
asif,36.13,-79.11112195,23/06/2020,train
asin,37.3992,-121.032,11/04/2017,train
asjf,39.6242,-122.197,11/02/2014,test
askb,42.027378,-78.967089,30/08/2016,train
asmb,37.61429993,-97.62981051,22/08/2016,train
asoc,37.2486,-120.851,14/07/2020,train
asoh,41.9219,-124.146,08/06/2017,train
asos,37.9286,-121.561,17/05/2016,train
aspl,36.03,-78.70618091,14/12/2021,train
asqy,40.997554,-81.076051,21/07/2015,test
asrm,35.794,-79.01690095,12/11/2015,train
assf,35.64556007,-79.27583568,10/04/2019,train
assg,35.794,-79.01897717,07/06/2016,train
assj,38.8121,-121.774,23/01/2020,train
assl,37.4419,-121.003,11/06/2019,train
astc,35.837,-79.001,17/02/2016,train
astm,40.57079,-78.8355,27/08/2019,test
asur,47.66784,-90.9889,15/08/2017,test
asvb,41.95,-82.686667,23/04/2014,test
asvj,35.70142429,-79.17207394,23/04/2013,train
asxp,34.965,-79.08309293,25/07/2016,test
asxw,38.0739,-121.212,07/03/2016,train
asyc,36.02,-76.31,15/10/2020,test
aszq,35.65833512,-79.25210741,12/10/2021,train
atab,39.21155,-97.00559,11/07/2016,train
ataj,41.55087787,-86.36162603,07/07/2020,train
atbg,36.14,-76.75,29/07/2019,test
atbu,35.66568,-79.04814317,25/07/2015,train
atdm,34.446,-119.876,27/03/2013,test
atdz,35.69383911,-79.1861626,13/12/2016,train
atgo,39.823939,-79.921811,17/08/2013,test
atia,37.5368,-121.049,06/02/2019,train
atio,38.41491853,-95.87225908,05/08/2019,test
atle,37.4806,-121.031,13/02/2018,train
atlt,43.771667,-77.438333,14/08/2015,test
atma,37.1366,-120.762,09/03/2021,train
atmh,40.98745,-90.39981,11/07/2017,train
atnl,35.8756112,-78.88265983,28/04/2021,train
atnn,43.731667,-77.016667,13/08/2019,test
atnq,37.6003,-121.224,13/08/2013,train
atnr,35.62476,-78.70593235,11/05/2016,train
atns,42.516667,-79.893333,22/04/2019,test
atog,36.17,-79.07216804,16/08/2018,train
atqn,35.64729002,-79.27262247,22/03/2018,train
atsh,37.9674,-121.464,16/05/2017,train
attw,41.632492,-80.440413,21/07/2016,test
atue,37.2141,-120.561,13/09/2016,train
atun,36.3264,-119.354,18/07/2016,test
atvb,35.69330681,-79.18715127,18/04/2017,train
atvc,35.65436,-79.01315481,31/08/2016,train
atve,35.87660502,-78.89061381,12/10/2021,train
atxa,36.16,-79.09999932,21/07/2020,train
auau,43.731667,-77.016667,15/08/2018,test
aubm,36.49,-78.88315696,13/06/2017,test
aucl,35.86626315,-78.80784271,07/12/2015,train
auco,41.890646,-78.925275,20/08/2013,train
audd,37.4788,-121.068,14/03/2017,train
audj,36.039,-79.08714651,25/07/2013,train
aufi,35.66107643,-79.24701572,11/03/2020,train
aufq,35.79,-79.02807301,06/12/2018,train
aufv,35.70453821,-79.16629017,29/09/2019,train
augy,35.69,-78.12,16/07/2020,test
auho,36.5597,-121.51,26/04/2018,test
aulp,41.047735,-81.00185,03/08/2017,test
aumk,35.87526958,-78.87992565,10/12/2020,train
aunk,34.4168,-119.544,22/05/2019,test
auoy,35.79,-79.03751488,05/08/2021,train
auqm,38.8121,-121.724,07/07/2015,train
aurz,35.86390284,-78.78895201,11/02/2015,train
auti,40.969888,-80.369248,11/09/2019,test
auts,41.80603,-77.19818,30/08/2021,test
auty,35.68242141,-79.20736974,07/06/2016,train
auuq,36.37,-78.85308097,17/09/2019,test
auuv,35.88545617,-78.96145394,22/03/2018,train
auvo,41.0491,-121.762,19/02/2019,train
auvw,37.5394,-121.122,13/05/2014,train
auvz,35.89784777,-79.06063012,24/05/2016,train
auwg,35.52,-79.08235142,18/09/2017,train
auwt,39.09599,-122.932,19/06/2017,test
avap,35.88471081,-78.95548846,20/09/2017,train
avas,42.052142,-78.876608,19/08/2013,train
avbb,37.9674,-121.464,19/03/2019,train
avdo,37.4972,-121.083,09/01/2018,train
avem,45.01082,-94.95729,22/08/2017,train
avfl,35.63693691,-79.29185226,12/11/2015,train
avhu,35.8,-79.03939337,16/08/2017,train
avib,36.055,-78.763,02/07/2014,train
avil,35.74,-79.02,10/12/2020,train
avkl,37.4956,-122.244,08/01/2018,train
avkn,35.89794094,-79.06137581,24/05/2016,train
avkx,35.84,-79.05931523,19/05/2020,train
avmy,35.66219425,-79.24493949,04/09/2019,train
avnf,36.03,-78.69350426,10/03/2021,train
avni,35.794,-79.01230359,11/02/2015,train
avnv,35.63837411,-79.28918283,20/05/2015,train
avof,36.3247,-119.079,23/07/2013,test
avot,39.16522,-96.91105,12/09/2016,train
avpm,37.29192,-95.4521,06/07/2021,train
avqi,36.7722,-121.787,05/12/2018,test
avrd,37.6106,-121.229,14/05/2019,train
avrn,35.90023914,-79.07976939,18/04/2017,train
avro,35.90561194,-79.12277059,17/10/2019,train
avsn,34.9414,-120.573,29/01/2021,test
avts,35.47745,-76.81692,10/04/2014,test
avup,38.0739,-121.212,17/03/2021,train
avvp,35.49939,-97.67806,09/08/2017,train
avwf,35.68282063,-79.20662823,09/05/2016,train
avxe,35.64500116,-79.27687379,11/06/2019,train
avxh,39.1766,-122.189,22/07/2015,train
avxm,39.16522,-96.91105,17/07/2017,train
avxu,39.07775,-96.9059,18/07/2016,train
avys,35.64949904,-79.26851946,18/10/2016,train
avzx,35.89595332,-79.04546785,23/07/2015,train
awab,35.48,-79.05807938,20/05/2021,train
awcd,37.1145,-120.89,14/04/2020,train
awco,35.794,-79.01121605,22/09/2014,train
awdc,35.70456483,-79.16624074,29/09/2019,train
awde,35.65639225,-79.25571608,18/09/2013,train
awdn,37.2486,-120.851,09/08/2016,train
awen,35.68308678,-79.20613389,07/12/2015,train
awfl,37.9495,-121.182,18/06/2019,train
awhc,35.794,-79.01828509,09/05/2016,train
awig,37.2764,-120.954,14/01/2014,train
awij,34.98149,-77.79618,12/06/2013,test
awis,35.6731595,-79.22457273,17/06/2021,train
awjf,35.86412024,-78.79069194,06/05/2015,train
awkt,41.501567,-72.224735,27/08/2019,test
awmf,37.4583,-120.967,09/02/2016,train
awmx,36.7605,-119.513,16/09/2013,test
awnc,35.64031698,-79.28557415,02/12/2021,train
awoa,46.27668,-88.06311,20/06/2017,test
awoe,35.794,-79.01180925,30/12/2014,train
awog,35.86921353,-78.83145609,21/06/2017,train
awoh,35.9065747,-79.13047601,11/03/2020,train
awos,44.22932,-121.9161,31/07/2017,test
awpd,38.307,-121.794,28/07/2015,train
awqn,35.64396319,-79.27880171,17/10/2019,train
awqw,35.79,-79.03449941,22/10/2020,train
awri,35.8585611,-78.74619937,09/08/2018,train
awrj,41.61917,-80.30083,26/09/2017,test
awsa,37.63238,-98.69257,24/08/2015,test
awts,39.03917524,-95.69083603,23/10/2018,test
awul,35.88191571,-78.93311789,19/07/2016,train
awuz,36.6519,-120.632,02/02/2016,train
awvk,35.976,-78.71761476,11/09/2013,train
awvt,36.17,-79.05244391,12/07/2018,train
awwn,33.8011,-117.205,19/01/2017,test
awxg,35.86023816,-78.75962171,27/06/2013,train
axaz,37.61429993,-97.62981051,26/09/2016,train
axbh,33.4742,-117.138,14/09/2017,test
axbl,35.74,-79.07983029,27/07/2017,train
axci,35.65649871,-79.25551835,04/09/2013,train
axct,35.86008287,-78.7583789,27/06/2013,train
axdf,37.8817,-121.249,17/06/2014,train
axeb,35.88418284,-78.95126291,20/07/2017,train
axgi,39.08031907,-86.43086667,05/08/2019,train
axhw,35.64607,-79.01837461,25/05/2016,train
axie,39.03917524,-95.69083603,03/07/2018,test
axkq,42.027378,-78.967089,16/10/2017,train
axlb,41.80433,-76.6642,23/07/2019,test
axml,35.8721018,-78.85457234,16/05/2019,train
axmp,35.69703287,-79.18023053,22/06/2015,train
axni,37.2639,-120.906,24/02/2021,train
axnl,35.6390927,-79.28784811,25/11/2014,train
axoz,37.9616,-122.339,26/02/2014,train
axpt,35.66951329,-79.23134517,24/09/2015,train
axqb,35.65782944,-79.25304665,13/03/2013,train
axqr,35.67560805,-79.22002481,09/01/2020,train
axru,36.20983,-76.72677,20/07/2016,test
axtg,37.4583,-120.967,13/04/2021,train
axux,34.6439,-120.43,22/05/2019,test
axvq,38.37080661,-98.79520846,16/12/2014,train
axwb,35.67249413,-79.22580858,12/10/2021,train
axyl,35.794,-79.0099802,16/07/2014,train
axyt,37.3041,-120.901,13/05/2014,train
axyv,41.702596,-85.022696,19/07/2021,train
axzj,36.33,-79.07315672,15/05/2018,test
axzm,35.6874782,-79.1979773,24/05/2021,train
ayam,40.03006,-77.2996,28/08/2019,train
aybc,36.42,-79.07725973,18/09/2019,test
aydg,37.515,-121.012,12/02/2013,train
aydk,35.64904659,-79.26935984,14/02/2017,train
ayds,36.6039,-119.467,15/06/2015,test
ayef,43.2247,-79.2719,14/08/2018,train
ayew,35.67419747,-79.22264481,22/10/2020,train
ayfi,35.13,-78.72159175,23/07/2019,test
ayfj,37.8717,-121.526,21/08/2018,train
ayfy,35.70150414,-79.17192563,13/03/2013,train
aygz,35.976,-78.74172526,15/04/2015,train
ayhg,35.71470502,-79.14740642,31/08/2016,train
ayhj,48.344033,-87.8225,27/08/2015,test
ayin,41.992305,-78.929219,07/10/2013,train
ayiz,40.41446,-76.10177,14/10/2020,train
ayjf,41.286751,-80.428082,07/10/2015,test
ayle,35.68574824,-79.2011905,25/11/2014,train
aylk,40.82113,-77.47226,02/08/2018,test
aymx,39.150576,-96.930349,30/08/2021,train
ayna,32.6092,-116.475,08/05/2014,test
ayne,35.74,-79.07814954,20/06/2017,train
aynw,35.98,-78.81778519,28/01/2020,train
aypd,36.8754,-121.561,24/08/2015,test
ayrn,35.9070716,-79.134453,10/06/2020,train
ayrq,41.33056,-75.0422,26/08/2020,train
ayrx,41.707665,-73.382964,10/07/2018,train
aysa,35.742,-79.20653594,22/06/2015,train
aysb,36.05,-76.68,29/06/2020,test
aysm,35.95,-79.242,09/09/2013,train
aysq,39.1766,-122.189,21/05/2019,train
aysy,36.17,-79.05204844,17/05/2018,train
aytj,44.05931364,-82.77038865,02/04/2017,train
ayuc,35.86449292,-78.79367469,22/06/2015,train
ayup,36.4184,-119.724,18/06/2018,test
ayvj,37.9674,-121.464,16/12/2016,train
ayyk,39.6375,-95.457,14/10/2019,test
ayze,40.064685,-76.900309,20/06/2018,train
ayzf,35.79,-79.02135,14/02/2017,train
ayzo,35.8786237,-78.90677033,20/05/2015,train
azal,34.4395,-119.854,22/04/2020,test
azaz,36.7962,-121.782,29/09/2020,test
azba,35.85716355,-78.73501409,15/07/2019,train
azcy,36.04,-79.08818462,03/05/2018,train
azde,37.42199569,-95.19710127,20/09/2021,train
azdp,47.513817,-87.545117,21/08/2019,test
azef,35.79,-79.03533979,28/04/2021,train
azet,37.2616,-120.906,13/05/2014,train
azfb,37.335,-122.064,01/02/2016,train
azfm,35.65506151,-79.25818778,23/06/2014,train
azgk,34.9414,-120.573,19/04/2016,test
azhl,35.66842208,-79.23337196,24/05/2016,train
azie,36.7254,-121.73,30/04/2014,test
azis,38.0455,-121.469,28/02/2017,train
azkl,37.6003,-121.224,09/09/2014,train
azkq,35.63983791,-79.28646396,20/09/2017,train
azlk,35.59,-78.94579455,01/06/2019,train
azln,41.309434,-80.461686,01/09/2015,test
azly,35.6840449,-79.20435427,23/07/2015,train
azmc,37.5582,-121.164,14/10/2014,train
azmp,41.300686,-80.75819,24/06/2015,test
azni,38.83044999,-75.24813333,07/08/2019,train
aznr,37.5394,-121.122,09/05/2017,train
azoa,37.2583,-120.475,09/05/2017,train
azoe,43.89903,-110.6734,15/08/2017,train
azoh,40.960309,-81.111037,29/06/2017,test
azqj,37.6003,-121.224,13/05/2014,train
azql,40.53035,-75.06953,31/08/2017,train
azru,31.70541,-91.3745,05/09/2017,test
azsd,37.4583,-120.967,11/06/2019,train
azsz,37.6399,-121.78,11/08/2020,train
azti,41.80484,-76.65894,28/05/2021,test
aztk,35.89020784,-78.99948391,15/05/2020,train
azub,35.86576624,-78.80386572,24/09/2015,train
azvc,37.7705,-121.292,17/09/2013,train
azvh,34.41,-78.3,14/01/2019,test
azvj,36.9893,-121.533,13/12/2017,test
azwc,36.9044,-121.75,30/05/2019,test
azwk,35.64550684,-79.27593455,10/04/2019,train
azwx,35.72061348,-79.1364321,08/06/2016,train
azxt,35.90092238,-79.08523775,16/08/2017,train
azyt,35.71646159,-79.14414379,07/05/2013,train
azza,33.4742,-117.138,17/05/2017,test
baag,39.78806,-78.65517,14/09/2020,test
baav,35.62476,-78.71140071,22/06/2016,train
babh,35.69362619,-79.18655807,14/02/2017,train
bacc,35.71241616,-79.15165774,13/09/2021,train
baeh,37.3204,-120.983,10/08/2021,train
baen,35.68225,-79.07802,07/06/2016,train
bagu,35.71095235,-79.1543766,11/05/2016,train
bajg,38.99724,-108.0512,23/07/2017,train
baky,37.6031,-121.132,25/03/2015,train
bals,35.2,-79.1044978,25/07/2018,train
bams,41.035813,-80.536034,08/08/2019,test
bane,44.96801534,-81.48620219,09/08/2017,train
banm,44.21011,-69.52274,10/07/2017,train
baoj,35.68146328,-79.20914936,21/11/2016,train
baop,35.62581197,-79.31251563,07/06/2016,train
baos,35.71707373,-79.14300681,12/06/2018,train
bapc,40.4189,-122.214,20/05/2015,train
bapf,39.21155,-97.00559,24/06/2013,train
bapo,39.97786,-80.0172,05/08/2019,test
bapu,38.8768,-94.70286,05/08/2014,test
barv,41.840833,-82.916667,09/08/2019,test
basj,35.435,-78.87967709,12/08/2014,train
basy,36.169,-79.07004238,02/05/2013,train
bato,41.38936,-85.83056,06/07/2017,train
batr,35.4265,-118.832,08/04/2020,test
bavg,36.7025,-121.709,17/09/2019,test
bavj,35.34,-79.04651185,29/09/2021,train
bavo,41.992305,-78.929219,14/08/2014,train
bawe,35.67119001,-79.22823084,06/05/2015,train
bawf,36.5,-79.06638427,28/05/2019,test
baxo,35.85887166,-78.74868499,18/05/2020,train
bayk,35.70264857,-79.16979998,15/07/2014,train
bazp,35.79,-79.03558696,28/04/2021,train
bbah,37.515,-121.012,09/04/2013,train
bbbc,35.71749956,-79.14221586,01/06/2019,train
bbbm,40.0306,-77.29905,22/07/2021,train
bbbp,40.51208,-90.14863,09/08/2017,train
bbbs,40.91027,-79.221386,18/07/2018,test
bbcs,39.03917524,-95.69083603,10/05/2018,test
bbct,39.40763,-99.44667,08/07/2019,train
bbcy,37.9631,-101.75919,08/06/2017,train
bbdt,40.27296,-80.13728,10/08/2021,test
bbed,35.69450447,-79.18492675,19/07/2016,train
bbfo,35.61,-78.94778304,01/09/2019,train
bbfy,47.46649,-116.6019,04/08/2017,test
bbgg,35.443,-78.87197167,12/08/2014,train
bbgp,36.4863,-121.47,17/01/2019,test
bbig,41.66553,-75.34247,23/08/2017,train
bbio,35.90197831,-79.09368885,22/03/2018,train
bbip,35.68268755,-79.2068754,09/05/2016,train
bbki,40.02583333,-85.30794444,22/06/2021,test
bblz,35.74,-79.07963256,20/06/2017,train
bbmf,48.62107,-113.1088,04/09/2017,train
bbms,38.31806,-96.99139,03/06/2019,train
bbov,35.64143479,-79.28349793,24/05/2021,train
bbpm,35.39,-80.08,24/05/2021,test
bbri,38.38889,-97.09306,24/06/2013,train
bbrp,39.1635,-122.916,22/02/2021,test
bbrr,35.71670112,-79.14369888,22/08/2018,train
bbsi,48.47916,-104.3491,21/06/2017,train
bbue,43.516667,-79.08,14/08/2018,train
bbur,41.70986917,-85.0363,16/07/2019,train
bbut,35.79,-79.02896282,10/04/2019,train
bbvf,35.870021,-78.8379187,10/01/2018,train
bbvs,38.9353,-121.408,16/04/2019,train
bbwo,35.64175417,-79.28290472,17/03/2021,train
bbws,35.65436,-79.01166344,24/08/2016,train
bbzd,35.794,-79.01433038,22/06/2015,train
bbzs,35.76,-79.1074144,20/08/2020,train
bcbl,36.3264,-119.354,05/01/2017,test
bccc,35.71856415,-79.14023851,01/09/2019,train
bccm,40.682492,-79.668053,09/09/2014,test
bcdh,36.3559,-119.279,23/03/2017,test
bcds,35.89,-78.88,02/06/2017,train
bcfd,37.2316,-120.876,22/09/2015,train
bcju,44.40766959,-83.25381518,10/08/2017,train
bcjw,35.64607,-79.0203631,25/05/2016,train
bckk,36.54,-79.06509899,19/06/2019,test
bckt,34.9414,-120.573,27/04/2015,test
bckw,36.42,-79.07716086,28/08/2019,test
bcln,39.99646,-79.23749,13/07/2021,test
bcng,35.75334,-97.86541,11/09/2017,train
bcnm,35.794,-79.004,25/02/2014,train
bcoz,41.840833,-82.916667,23/04/2014,test
bcpr,35.68606762,-79.20059729,13/08/2020,train
bcpw,35.89831362,-79.06435855,19/07/2016,train
bcqe,41.62212,-80.3046,05/08/2021,test
bcrk,38.0739,-121.212,20/02/2018,train
bcrx,35.83646,-78.9763,25/11/2014,train
bcsi,38.25605667,-86.77640306,16/08/2021,train
bctg,35.64992488,-79.26772852,19/07/2016,train
bcux,36.9425,-121.445,26/09/2018,test
bcvc,40.973742,-81.105274,11/10/2017,test
bcwb,35.87384097,-78.86849181,11/03/2020,train
bcxx,38.2361,-121.419,18/10/2016,train
bcym,41.388596,-80.750147,17/09/2019,test
bdbv,45.278333,-82.451667,21/04/2015,train
bdbx,38.3068,-121.693,15/05/2018,train
bddt,35.69732563,-79.17968676,20/05/2015,train
bdee,35.7192029,-79.1390521,11/06/2018,train
bder,37.0062,-120.6,08/06/2021,test
bdey,35.67039157,-79.22971386,07/07/2015,train
bdhx,35.68641361,-79.19995465,08/11/2021,train
bdis,37.6667,-120.898,07/11/2017,train
bdix,35.98,-78.78348365,14/12/2017,train
bdjp,35.64571976,-79.27553907,19/02/2019,train
bdma,38.04772,-97.20234,27/09/2021,train
bdmq,35.86421341,-78.79143763,20/05/2015,train
bdob,39.07775,-96.9059,11/10/2021,train
bdof,34.9576,-120.631,27/04/2015,test
bdoh,42.021242,-78.95833,11/06/2014,train
bdpx,35.17,-84.3,23/07/2019,test
bduj,35.63009694,-79.30455677,07/12/2015,train
bdvi,39.80534,-76.88722,02/08/2017,train
bdws,37.2764,-120.954,01/11/2016,train
bdxj,39.21155,-97.00559,10/08/2015,train
bdxv,35.70499066,-79.16544979,28/06/2017,train
bdxz,35.89598437,-79.04571641,06/08/2015,train
bdyp,35.63592555,-79.29373075,21/06/2016,train
bdzr,35.8,-79.03993714,20/09/2017,train
beac,36.8686,-120.182,10/09/2019,test
bebd,35.71560992,-79.14572567,25/05/2016,train
becp,41.170313,-80.736991,11/09/2019,test
becq,35.71395981,-79.14879057,27/07/2016,train
bedw,35.87452422,-78.87396017,15/07/2020,train
befg,41.806875,-77.197492,14/06/2018,test
begh,35.8860773,-78.96642518,13/06/2018,train
begp,35.64912644,-79.26921154,24/01/2017,train
begv,36.8698,-121.815,13/12/2021,test
begy,35.72511136,-79.12807777,06/06/2018,train
beiw,42.027378,-78.967089,03/09/2019,train
beix,35.9821,-119.047,15/06/2017,test
beko,35.64225985,-79.28196548,24/09/2020,train
belt,35.9035622,-79.10636551,06/12/2018,train
belz,36.346,-79.11270383,10/09/2019,test
bema,37.6031,-121.132,01/04/2015,train
bemf,35.62476,-78.71239496,27/07/2016,train
bemv,35.51,-79.09703329,19/07/2018,train
benw,42.024803,-78.964352,24/09/2013,train
beom,38.08838,-91.45204,01/08/2017,train
bepw,39.845,-95.376,21/08/2017,test
beqd,35.7054165,-79.16465885,31/08/2016,train
beqt,37.4363,-120.036,09/07/2019,test
berb,35.66541462,-79.23895799,20/09/2017,train
besc,35.87315773,-78.86302345,17/10/2019,train
besg,41.018167,-81.015172,03/10/2019,test
besp,34.942,-120.557,28/02/2014,test
besx,35.98,-78.77155268,28/03/2017,train
beta,35.71422596,-79.14829623,11/05/2016,train
bete,35.64973858,-79.26807456,10/08/2016,train
beuj,37.8189,-121.358,09/02/2015,train
bewh,38.133,-121.522,19/04/2016,train
bexa,35.84,-79.05995787,04/06/2020,train
bexl,33.5523,-117.777,03/03/2019,test
beyi,36.7723,-121.788,26/08/2015,test
beyq,38.9725,-94.67293,24/07/2017,test
beyu,35.65796251,-79.25279948,12/02/2013,train
bezh,35.87672924,-78.89160806,12/10/2021,train
bezn,37.3736,-121.933,20/11/2013,train
bfag,33.06712,-95.73801,02/08/2017,train
bfan,38.68088,-96.55693,17/09/2018,train
bfay,35.71018052,-79.15581019,22/06/2016,train
bfbd,35.87626339,-78.88787963,05/08/2021,train
bfbn,38.78199034,-85.69828611,12/06/2017,train
bfbs,39.75722,-85.41588,28/07/2017,test
bfcn,35.976,-78.75639041,13/04/2016,train
bfea,36.9425,-121.445,10/12/2013,test
bfes,39.82640667,-95.52873464,27/10/2014,test
